rr,A_frequency,NS_frequency,CNAME_frequency,SOA_frequency,NULL_frequency,PTR_frequency,HINFO_frequency,MX_frequency,TXT_frequency,AAAA_frequency,SRV_frequency,OPT_frequency,rr_type,rr_count,rr_name_entropy,rr_name_length,distinct_ns,distinct_ip,unique_country,unique_asn,distinct_domains,reverse_dns,a_records,unique_ttl,ttl_mean,ttl_variance,class
0,0,0,0,0,0,0,0,0,0,0,0,0,set(),0,2.689019008,15,0,set(),set(),set(),{},unknown,0,[1],1,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,1.726858391,6,1,set(),{'HU'},{'AS12301'},{'193.68.61.230': {'tv2.hu'}},rev.193.68.61.230.euroweb.hu,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.377573151,11,1,set(),{'US'},{'AS15169'},{'104.198.14.52': {'getflow.com'}},52.14.198.104.bc.googleusercontent.com,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.677771645,15,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,3.032736933,21,0,set(),set(),set(),{},unknown,0,"[128, 128, 122, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.547358848,13,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.453490343,12,1,set(),{'BG'},{'AS49699'},{'91.215.216.29': {'mp3pesme.com'}},charity.icnhost.net,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.28072018,10,1,set(),{'US'},{'AS14061'},{'161.35.2.232': {'techufo.in'}},unknown,0,"[128, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.26428277,10,1,set(),{'RU'},{'AS8342'},{'81.177.49.68': {'mam2mam.ru'}},unknown,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.546285805,13,1,set(),{'FR'},{'AS12876'},{'62.210.122.142': {'subsunacs.net'}},d17.novius.net,0,"[128, 122]",125,9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,[1],1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.171340884,9,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.529292837,13,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,3,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.876595867,18,2,set(),{'US'},{'AS13335'},"{'172.64.83.206': {'wealthypersons.com'}, '172.64.89.185': {'wealthypersons.com'}}",unknown,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,3.069368117,22,0,set(),set(),set(),{},unknown,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.808594196,17,1,set(),{'US'},{'AS13335'},{'172.64.88.69': {'animekompi.web.id'}},unknown,0,"[128, 122]",125,9,0
0,0,0,0,0,0,8,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.167502303,24,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.465624609,12,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.743683123,16,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.466284341,12,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.758236826,16,1,set(),{'AI'},{'AS32338'},{'162.251.110.211': {'teenporngram.com'}},customer.hostiserver.com,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.260138501,10,1,set(),{'PK'},{'AS9541'},{'203.101.184.119': {'pta.gov.pk'}},unknown,0,"[128, 128, 122, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.692940379,15,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.757993899,16,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,[1],1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.877248597,18,1,set(),{'US'},{'AS16625'},{'104.65.48.12': {'christiancupid.com'}},a104-65-48-12.deploy.static.akamaitechnologies.com,0,"[128, 122]",125,9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,[1],1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,3.069886643,22,0,set(),set(),set(),{},unknown,0,"[128, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.359050991,11,1,set(),{'US'},{'AS16625'},{'104.72.131.115': {'iras.gov.sg'}},a104-72-131-115.deploy.static.akamaitechnologies.com,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.663875406,15,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.532770366,13,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.261724577,28,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.794573889,17,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.877885049,18,1,set(),{'US'},{'AS14061'},{'138.68.23.250': {'onlinejpgtools.com'}},unknown,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.148083489,9,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.509334947,13,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.819972526,17,1,set(),{'US'},{'AS22612'},{'162.255.119.161': {'junaidjamshed.com'}},unknown,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.022825319,21,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.465639995,12,1,set(),{'US'},{'AS13335'},{'172.64.92.77': {'zeroqode.com'}},unknown,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,1.913967039,7,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,1.916300527,7,1,set(),{'US'},{'AS8075'},{'52.233.198.210': {'alat.ng'}},unknown,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.357500963,11,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,[1],1,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.62226934,14,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.864518556,18,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222474293,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.608168554,14,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.853322095,18,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,3.070649665,22,0,set(),set(),set(),{},unknown,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.449866349,12,1,set(),{'US'},{'AS15169'},{'172.217.164.227': {'google.co.zm'}},yyz12s05-in-f3.1e100.net,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.731566969,16,1,set(),{'US'},{'AS15169'},{'172.217.1.163': {'www.google.co.zm'}},yyz10s04-in-f3.1e100.net,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.376534141,11,1,set(),{'RU'},{'AS12714'},{'95.141.227.77': {'citycheb.ru'}},static-227-77.netbynet.ru,0,"[128, 122]",125,9,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.877144876,18,1,set(),{'US'},{'AS13335'},{'172.64.91.81': {'newdjremixsong.com'}},unknown,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.877412543,18,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.070005039,22,0,set(),set(),set(),{},unknown,0,[128],128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.281847043,10,1,set(),{'US'},{'AS32181'},{'70.32.1.32': {'oneddl.com'}},ip-70.32.1.32.hosted.by.gigenet.com,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.661822986,15,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.248180227,26,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.622292334,14,1,set(),{'NO'},{'AS49788'},{'91.189.120.202': {'brennesauto.no'}},destinet.no,0,"[128, 128, 122, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.864584953,18,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.864584953,18,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.931294679,19,1,set(),{'NO'},{'AS34087'},{'178.164.11.109': {'bryllupsartister.no'}},web9.sircon.net,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,3.032635879,21,0,set(),set(),set(),{},unknown,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.199751011,25,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.693168308,15,1,set(),{'GB'},{'AS15395'},{'134.213.122.44': {'codejunkies.com'}},unknown,0,"[128, 122]",125,9,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.920578683,19,1,set(),{'GB'},{'AS15395'},{'134.213.122.44': {'www.codejunkies.com'}},unknown,0,"[128, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.623506835,14,1,set(),{'NO'},{'AS12996'},{'194.63.248.52': {'debergenske.no'}},bristol.domeneshop.no,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,3.463984773,32,0,set(),set(),set(),{},unknown,0,"[64, 64, 64, 64]",64,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.865426781,18,1,set(),{'US'},{'AS15169'},{'35.204.104.207': {'www.debergenske.no'}},207.104.204.35.bc.googleusercontent.com,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.051677492,8,1,set(),{'US'},{'AS16509'},{'13.224.193.90': {'maxbo.no'}},server-13-224-193-90.fra2.r.cloudfront.net,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.447031239,12,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.547545988,13,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.806377092,17,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.547246243,13,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.806174555,17,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,1.915191175,7,1,set(),{'DK'},{'AS60422'},{'185.31.79.79': {'sono.no'}},web75.frigaardgruppen.no,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.357319858,11,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.376554724,11,1,set(),{'DK'},{'AS51468'},{'46.30.215.32': {'thainytt.no'}},webcluster2.webpod5-cph3.one.com,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,3.011917664,21,0,set(),set(),set(),{},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.27983678,10,1,set(),{'NO'},{'AS12996'},{'194.63.248.52': {'zanderk.no'}},bristol.domeneshop.no,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.60630356,14,1,set(),{'US'},{'AS15169'},{'35.204.104.207': {'www.zanderk.no'}},207.104.204.35.bc.googleusercontent.com,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.745850731,16,1,set(),{'DE'},{'AS24940'},{'5.9.97.143': {'begin-english.ru'}},static.143.97.9.5.clients.your-server.de,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.680121553,15,1,set(),{'US'},{'AS394043'},{'192.169.5.25': {'despegar.com.ar'}},192-169-5-25-static.despegar.net,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.909943785,19,1,set(),{'US'},{'AS394043'},{'192.169.5.25': {'www.despegar.com.ar'}},192-169-5-25-static.despegar.net,0,"[128, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.679411579,15,1,set(),{'US'},{'AS8075'},{'23.101.226.240': {'metricon.com.au'}},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.909535096,19,1,set(),{'US'},{'AS8075'},{'23.101.226.240': {'www.metricon.com.au'}},unknown,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.757623708,16,1,set(),{'US'},{'AS14061'},{'139.59.168.179': {'footyrenders.com'}},footyrenders.com,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.972309074,20,1,set(),{'US'},{'AS14061'},{'139.59.168.179': {'www.footyrenders.com'}},footyrenders.com,0,"[128, 122]",125,9,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,2.745693732,16,0,set(),set(),set(),{},unknown,0,[255],255,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.739127585,16,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,[1],1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.956892365,20,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.222242925,27,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.546763733,13,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.805796808,17,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.609324174,14,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.172121572,9,1,set(),{'RU'},{'AS50340'},{'95.213.205.107': {'englex.ru'}},c-s1.englex.ru,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,5,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.983200718,20,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.158080753,24,0,set(),set(),set(),{},unknown,0,[128],128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,1.753581315,6,1,set(),{'US'},{'AS13335'},{'172.64.84.83': {'yst.am'}},unknown,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.256478368,10,1,set(),{'US'},{'AS13335'},{'172.64.80.41': {'www.yst.am'}},unknown,0,"[128, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,3.032961353,21,0,set(),set(),set(),{},unknown,0,"[128, 128, 122, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.691610717,15,0,set(),set(),set(),{},unknown,0,[128],128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.919394207,19,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.757389148,16,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.972119103,20,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.280153691,10,1,set(),{'DE'},{'AS24940'},{'49.12.129.169': {'topseda.ir'}},h9.hostdl.com,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,{None},0,2.689019008,15,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.606525465,14,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,1.916412975,7,1,set(),{'SI'},{'AS39387'},{'195.178.118.200': {'delo.si'}},unknown,0,"[128, 128, 122, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.357765038,11,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.530166388,13,1,set(),{'UA'},{'AS56851'},{'31.131.29.131': {'history.vn.ua'}},131.29.131.31.cluashared03.twinservers.net,0,"[128, 122]",125,9,0
0,0,0,0,0,0,10,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.75801722,16,1,set(),{'US'},{'AS14618'},{'34.224.195.248': {'newellbrands.com'}},ec2-34-224-195-248.compute-1.amazonaws.com,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.972586693,20,0,set(),set(),set(),{},unknown,0,[128],128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.622618091,14,1,set(),{'US'},{'AS14618'},{'52.206.191.232': {'houstonisd.org'}},ec2-52-206-191-232.compute-1.amazonaws.com,0,"[128, 122]",125,9,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.864844894,18,0,set(),set(),set(),{},unknown,0,[128],128,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.339051269,11,0,set(),set(),set(),{},unknown,0,[128],128,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.646715907,15,1,set(),{'US'},{'AS40065'},{'23.225.36.149': {'www.230book.com'}},unknown,0,"[128, 122]",125,9,0
0,0,0,0,0,0,4,0,0,0,0,0,0,{'PTR'},0,3.146083994,25,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,3.033791452,21,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.223293925,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.819721282,17,0,set(),set(),set(),{},unknown,0,[128],128,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.983408687,20,1,set(),{'US'},{'AS20473'},{'108.61.32.3': {'fromtexttospeech.com'}},108.61.32.3.choopa.com,0,"[128, 128, 122, 122]",125,9,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.376867898,11,1,set(),{'NL'},{'AS60781'},{'95.211.155.135': {'sxnarod.com'}},unknown,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.222463437,27,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
4,4,0,0,0,0,0,0,0,0,0,0,0,{'A'},2,2.377587345,11,1,set(),{'IR'},{'AS204213'},{'185.94.99.231': {'gamepass.ir'}},maildc1519218228.mihandns.com,0,"[128, 128, 122, 122]",125,9,0
0,0,0,0,0,0,2,0,0,0,0,0,0,{'PTR'},0,3.146318645,25,0,set(),set(),set(),{},unknown,0,"[1, 1]",1,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},1,2.546982167,13,1,set(),{'US'},{'AS13335'},{'172.64.81.37': {'exampundit.in'}},unknown,0,"[128, 122]",125,9,0
2,2,0,0,0,0,0,0,0,0,0,0,0,{'A'},0,2.052103682,8,0,set(),set(),set(),{},unknown,0,"[128, 128]",128,0,0
0,0,0,0,0,0,7,0,0,0,0,0,0,{'PTR'},0,3.10273059,24,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1, 1]",1,0,0
0,0,0,0,0,0,6,0,0,0,0,0,0,{'PTR'},0,3.185808721,26,0,set(),set(),set(),{},unknown,0,"[1, 1, 1, 1, 1, 1]",1,0,0
